tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
eca-rers2012/Problem07_label57.yml	true	OUT OF MEMORY	83.047275182	45.12802681199901	15000.170496	cloud-23939	OUT OF MEMORY	105.989960154	57.05547521099652	15000.043520	cloud-24276	OUT OF MEMORY	83.588099521	45.42544145099964	15000.338432	cloud-23944	OUT OF MEMORY	111.249571577	60.14723952198983	15000.051712	cloud-23933
eca-rers2012/Problem07_label58.yml	false	OUT OF MEMORY	120.995003147	65.15574961999937	15000.039424	cloud-23979	OUT OF MEMORY	111.38640398	60.64419277100387	15000.043520	cloud-24276	OUT OF MEMORY	86.324110436	47.07573342199612	15000.436736	cloud-23942	OUT OF MEMORY	117.503682831	65.80757300299592	15000.039424	cloud-23982
eca-rers2012/Problem07_label59.yml	true	OUT OF MEMORY	127.253110272	69.90305598999998	15000.305664	cloud-23933	OUT OF MEMORY	78.412863899	43.61958438799775	15000.166400	cloud-23943	OUT OF MEMORY	112.607190353	61.50472449500376	15000.051712	cloud-23979	OUT OF MEMORY	84.100669248	45.97356249898439	15000.174592	cloud-23943
eca-rers2012/Problem08_label00.yml	true	OUT OF MEMORY	188.980674013	109.86297753100007	15000.047616	cloud-24259	OUT OF MEMORY	177.954228307	103.0298638480017	15000.047616	cloud-23979	OUT OF MEMORY	138.61710603	77.2213744269975	15000.080384	cloud-23979	OUT OF MEMORY	153.664009537	85.94056260798243	15000.043520	cloud-23979
eca-rers2012/Problem08_label01.yml	false	OUT OF MEMORY	143.816841625	81.00219668400041	15000.391680	cloud-23942	OUT OF MEMORY	124.146635796	70.97781914600637	15000.301568	cloud-23942	OUT OF MEMORY	142.372953361	80.16895651000232	15000.055808	cloud-23979	OUT OF MEMORY	110.433079847	63.00774842998362	15000.174592	cloud-23942
eca-rers2012/Problem08_label02.yml	false	OUT OF MEMORY	126.936549078	71.9122975470018	15000.170496	cloud-23944	OUT OF MEMORY	142.71864113	79.44056238299527	15000.047616	cloud-24261	OUT OF MEMORY	135.370486634	75.40868406400114	15000.055808	cloud-24261	OUT OF MEMORY	131.542377883	73.94143215802615	15000.166400	cloud-23939
eca-rers2012/Problem08_label03.yml	true	OUT OF MEMORY	163.800715162	91.94540912600132	15000.051712	cloud-24259	OUT OF MEMORY	146.119130112	83.07565982300002	15000.297472	cloud-23979	OUT OF MEMORY	140.426009334	77.96981843200001	15000.051712	cloud-24261	OUT OF MEMORY	131.663514446	73.89746675500646	15000.358912	cloud-23939
eca-rers2012/Problem08_label04.yml	false	OUT OF MEMORY	171.121928202	95.29199540399986	15000.043520	cloud-23979	OUT OF MEMORY	145.695470671	81.26600855400466	15000.256512	cloud-23979	OUT OF MEMORY	118.271496953	66.79154141599429	15000.178688	cloud-23944	OUT OF MEMORY	130.411926955	73.59123295900645	15000.170496	cloud-23942
eca-rers2012/Problem08_label05.yml	false	OUT OF MEMORY	113.523359716	64.75030188600067	15000.170496	cloud-23939	OUT OF MEMORY	169.186916683	94.3627568370066	15000.043520	cloud-24276	OUT OF MEMORY	160.960474268	89.86815712099633	15000.051712	cloud-23933	OUT OF MEMORY	157.206217814	87.50545768800657	15000.170496	cloud-23979
eca-rers2012/Problem08_label06.yml	false	OUT OF MEMORY	130.28186667	72.79242571000214	15000.170496	cloud-23941	OUT OF MEMORY	129.238784044	72.63246342600905	15000.162304	cloud-23944	OUT OF MEMORY	129.489897813	73.02447155999835	15000.178688	cloud-23939	OUT OF MEMORY	161.285314816	92.96597017798922	15000.047616	cloud-23980
eca-rers2012/Problem08_label07.yml	false	OUT OF MEMORY	115.704171394	66.08592959900125	15000.174592	cloud-23939	OUT OF MEMORY	182.018192657	105.35522354900604	15000.043520	cloud-23979	OUT OF MEMORY	117.519099754	67.42659053399984	15000.178688	cloud-23944	OUT OF MEMORY	123.668136517	69.77631300702342	15000.170496	cloud-23940
eca-rers2012/Problem08_label08.yml	true	OUT OF MEMORY	157.267170384	87.55948305900165	15000.047616	cloud-23979	OUT OF MEMORY	114.317978903	64.7685152630147	15000.170496	cloud-23939	OUT OF MEMORY	128.684373848	73.00090086399723	15000.178688	cloud-23940	OUT OF MEMORY	116.95159264	66.52816151600564	15000.178688	cloud-23944
eca-rers2012/Problem08_label09.yml	true	OUT OF MEMORY	120.328811551	68.77771290300007	15000.428544	cloud-23940	OUT OF MEMORY	178.304441897	100.35087501600356	15000.043520	cloud-23979	OUT OF MEMORY	155.797200578	86.99201827800005	15000.047616	cloud-24276	OUT OF MEMORY	138.63735686	77.77165054198122	15000.403968	cloud-23939
eca-rers2012/Problem08_label10.yml	false	OUT OF MEMORY	143.557081243	80.80240834299912	15000.170496	cloud-23942	OUT OF MEMORY	117.282891075	67.43476291300613	15000.166400	cloud-23943	OUT OF MEMORY	145.10821062	80.68958863599983	15000.051712	cloud-24261	OUT OF MEMORY	135.097307925	76.02874157699989	15000.178688	cloud-23939
eca-rers2012/Problem08_label11.yml	true	OUT OF MEMORY	121.847770552	68.84312196999963	15000.158208	cloud-23940	OUT OF MEMORY	142.040421538	79.3280943770078	15000.043520	cloud-24261	OUT OF MEMORY	134.514808275	75.03835976999835	15000.055808	cloud-23979	OUT OF MEMORY	146.142222032	81.06780452400562	15000.051712	cloud-23933
eca-rers2012/Problem08_label12.yml	true	OUT OF MEMORY	163.180820766	91.79966096600015	15000.047616	cloud-23979	OUT OF MEMORY	118.036685639	66.67472164999344	15000.420352	cloud-23940	OUT OF MEMORY	124.1931394	70.42799423399993	15000.174592	cloud-23941	OUT OF MEMORY	184.670957393	104.45784407900646	15000.043520	cloud-23938
eca-rers2012/Problem08_label13.yml	false	OUT OF MEMORY	117.026871559	66.90299942600177	15000.170496	cloud-23939	OUT OF MEMORY	151.840076766	85.6955744070001	15000.047616	cloud-24276	OUT OF MEMORY	144.921941031	81.35808818700025	15000.199168	cloud-24261	OUT OF MEMORY	163.764183735	92.13025163300335	15000.051712	cloud-23979
eca-rers2012/Problem08_label14.yml	true	OUT OF MEMORY	125.466499792	70.41266985399852	15000.170496	cloud-23941	OUT OF MEMORY	112.302513301	63.50315548302024	15000.154112	cloud-23939	OUT OF MEMORY	155.93642382	87.22863745799987	15000.051712	cloud-23933	OUT OF MEMORY	188.094647259	108.78787773798103	15000.051712	cloud-23982
eca-rers2012/Problem08_label15.yml	false	OUT OF MEMORY	145.49793468	81.55332758899931	15000.047616	cloud-24259	OUT OF MEMORY	125.48540193	70.25719086002209	15000.162304	cloud-23944	OUT OF MEMORY	138.693249167	77.9923186920023	15000.178688	cloud-23939	OUT OF MEMORY	170.748773383	93.97574276701198	15000.051712	cloud-23938
eca-rers2012/Problem08_label16.yml	true	OUT OF MEMORY	133.782983235	74.97037715099941	15000.170496	cloud-23944	OUT OF MEMORY	127.681942784	71.79643773600401	15000.166400	cloud-23944	OUT OF MEMORY	138.133112646	78.30220388399903	15000.178688	cloud-23941	OUT OF MEMORY	132.487667432	74.54742547299247	15000.174592	cloud-23942
eca-rers2012/Problem08_label17.yml	true	OUT OF MEMORY	137.205953149	78.10124540800098	15000.047616	cloud-24259	OUT OF MEMORY	171.44813334	99.60892929400143	15000.047616	cloud-23979	OUT OF MEMORY	143.372144415	81.03683248299785	15000.055808	cloud-23979	OUT OF MEMORY	122.872187471	69.56161928299116	15000.162304	cloud-23943
eca-rers2012/Problem08_label18.yml	true	OUT OF MEMORY	144.751292554	81.43471446600051	15000.039424	cloud-24259	OUT OF MEMORY	155.505188244	87.53158885200537	15000.047616	cloud-23933	OUT OF MEMORY	143.92196613	79.504203657998	15000.055808	cloud-24261	OUT OF MEMORY	191.601705489	107.62756284099305	15000.051712	cloud-23938
eca-rers2012/Problem08_label19.yml	true	OUT OF MEMORY	120.399210621	68.8792066850001	15000.166400	cloud-23940	OUT OF MEMORY	116.215778985	66.54255916299007	15000.162304	cloud-23943	OUT OF MEMORY	149.151587485	83.17393395599356	15000.055808	cloud-23933	OUT OF MEMORY	120.697937243	69.04749123501824	15000.297472	cloud-23944
eca-rers2012/Problem08_label20.yml	true	OUT OF MEMORY	160.448210106	90.7213940799993	15000.039424	cloud-23979	OUT OF MEMORY	131.976815041	74.9034858619998	15000.170496	cloud-23944	OUT OF MEMORY	123.621925436	70.51139203299681	15000.170496	cloud-23942	OUT OF MEMORY	177.613770062	101.14951118500903	15000.051712	cloud-23980
eca-rers2012/Problem08_label21.yml	true	OUT OF MEMORY	178.425327421	103.16707403700002	15000.047616	cloud-24259	OUT OF MEMORY	160.793835043	89.58871412999724	15000.047616	cloud-23933	OUT OF MEMORY	142.323743962	80.67970593200153	15000.055808	cloud-24261	OUT OF MEMORY	141.844463882	79.72399506598595	15000.178688	cloud-23939
eca-rers2012/Problem08_label22.yml	true	OUT OF MEMORY	162.065700599	89.8271638719998	15000.047616	cloud-23933	OUT OF MEMORY	165.096913296	92.6725726600016	15000.047616	cloud-24276	OUT OF MEMORY	113.189637644	64.1229039200116	15000.367104	cloud-23944	OUT OF MEMORY	196.774449486	111.10204714600695	15000.047616	cloud-23938
eca-rers2012/Problem08_label23.yml	true	OUT OF MEMORY	153.797973372	85.66575792299773	15000.039424	cloud-23979	OUT OF MEMORY	181.032291081	104.74532885900044	15000.047616	cloud-23979	OUT OF MEMORY	158.900481689	89.53138620800019	15000.051712	cloud-23933	OUT OF MEMORY	138.865215741	79.1005619270145	15000.174592	cloud-23941
eca-rers2012/Problem08_label24.yml	false	OUT OF MEMORY	126.19403247	71.9121368770011	15000.428544	cloud-23943	OUT OF MEMORY	122.691881568	68.65529750499991	15000.170496	cloud-23939	OUT OF MEMORY	128.771532583	72.44381221399817	15000.174592	cloud-23944	OUT OF MEMORY	164.644183568	92.76022019700031	15000.051712	cloud-23933
eca-rers2012/Problem08_label25.yml	false	OUT OF MEMORY	198.410084047	111.87093223500051	15000.047616	cloud-23979	OUT OF MEMORY	161.01165633	89.95898628400028	15000.043520	cloud-24276	OUT OF MEMORY	135.78005628	76.79248736599402	15000.055808	cloud-23979	OUT OF MEMORY	142.05937156	79.77909788599936	15000.178688	cloud-23939
eca-rers2012/Problem08_label26.yml	false	OUT OF MEMORY	189.794973129	109.19485026999973	15000.281088	cloud-24259	OUT OF MEMORY	164.26000345	90.41170379600953	15000.043520	cloud-24261	OUT OF MEMORY	120.878712356	68.14802793100534	15000.178688	cloud-23939	OUT OF MEMORY	178.124162534	101.13673349400051	15000.047616	cloud-23938
eca-rers2012/Problem08_label27.yml	true	OUT OF MEMORY	170.951070814	95.77260458399996	15000.039424	cloud-23933	OUT OF MEMORY	148.075083543	82.49181619301089	15000.039424	cloud-24261	OUT OF MEMORY	142.432266337	80.3629620500069	15000.297472	cloud-23979	OUT OF MEMORY	158.687374373	89.00993262499105	15000.051712	cloud-23979
eca-rers2012/Problem08_label28.yml	false	OUT OF MEMORY	179.866560887	101.42770611100059	15000.047616	cloud-23933	OUT OF MEMORY	122.949899834	69.17210078299104	15000.162304	cloud-23939	OUT OF MEMORY	165.76998144	93.51556962799987	15000.047616	cloud-24261	OUT OF MEMORY	129.496218392	72.75314768200042	15000.416256	cloud-23940
eca-rers2012/Problem08_label29.yml	false	OUT OF MEMORY	145.172766101	81.15098324700011	15000.047616	cloud-23979	OUT OF MEMORY	139.871588813	78.8921320780064	15000.408064	cloud-23939	OUT OF MEMORY	115.376209329	65.40858075299911	15000.178688	cloud-23940	OUT OF MEMORY	133.322471383	75.10251466999762	15000.174592	cloud-23939
eca-rers2012/Problem08_label30.yml	true	OUT OF MEMORY	168.440029547	94.91453187999969	15000.047616	cloud-23979	OUT OF MEMORY	161.774136085	89.6892478469963	15000.301568	cloud-24261	OUT OF MEMORY	139.328427555	77.80494732900115	15000.055808	cloud-24261	OUT OF MEMORY	160.140988588	88.82766792399343	15000.039424	cloud-23979
eca-rers2012/Problem08_label31.yml	true	OUT OF MEMORY	147.976881385	83.58417521099909	15000.051712	cloud-24259	OUT OF MEMORY	115.718014719	65.4419224029989	15000.170496	cloud-23940	OUT OF MEMORY	144.581322218	81.56614734200411	15000.170496	cloud-23942	OUT OF MEMORY	178.747213005	99.47992178698769	15000.043520	cloud-23938
eca-rers2012/Problem08_label32.yml	true	OUT OF MEMORY	117.492656248	67.22490133300016	15000.358912	cloud-23939	OUT OF MEMORY	152.825569065	84.18502250599704	15000.043520	cloud-23933	OUT OF MEMORY	162.630205905	94.255696189	15000.301568	cloud-23979	OUT OF MEMORY	128.775039881	72.50064954601112	15000.178688	cloud-23943
eca-rers2012/Problem08_label33.yml	true	OUT OF MEMORY	190.783503466	109.41961427200295	15000.047616	cloud-24259	OUT OF MEMORY	136.976345467	76.59126202299376	15000.166400	cloud-23939	OUT OF MEMORY	142.948502557	80.53881219100003	15000.055808	cloud-24261	OUT OF MEMORY	173.163172095	98.38357559900032	15000.051712	cloud-23938
eca-rers2012/Problem08_label34.yml	false	OUT OF MEMORY	142.231918256	80.53502210200031	15000.158208	cloud-23940	OUT OF MEMORY	130.980090796	73.71496973100875	15000.162304	cloud-23944	OUT OF MEMORY	124.016685135	70.67954515799647	15000.174592	cloud-23940	OUT OF MEMORY	195.372303474	111.38697424900602	15000.051712	cloud-23938
eca-rers2012/Problem08_label35.yml	true	OUT OF MEMORY	158.019331449	88.60873362899838	15000.043520	cloud-23933	OUT OF MEMORY	166.257647241	93.57847047000541	15000.043520	cloud-24261	OUT OF MEMORY	146.641993791	81.39569853499779	15000.051712	cloud-24261	OUT OF MEMORY	168.376519352	97.30442274099914	15000.055808	cloud-23980
eca-rers2012/Problem08_label36.yml	true	OUT OF MEMORY	148.883232858	82.5472381260006	15000.043520	cloud-23979	OUT OF MEMORY	136.381127308	75.93837626399181	15000.170496	cloud-23944	OUT OF MEMORY	121.950800409	69.5962483589974	15000.178688	cloud-23940	OUT OF MEMORY	114.591918668	65.3287931990053	15000.174592	cloud-23944
eca-rers2012/Problem08_label37.yml	false	OUT OF MEMORY	142.386081006	78.89114877600059	15000.051712	cloud-23979	OUT OF MEMORY	154.734676992	86.23571424300462	15000.043520	cloud-23933	OUT OF MEMORY	126.861341698	70.8209216489995	15000.363008	cloud-23944	OUT OF MEMORY	116.513405849	67.01464272700832	15000.178688	cloud-23944
eca-rers2012/Problem08_label38.yml	true	OUT OF MEMORY	122.893249895	74.309791916	15000.432640	cloud-23939	OUT OF MEMORY	174.044618107	99.16888816400024	15000.043520	cloud-23979	OUT OF MEMORY	146.600277378	82.39825598700554	15000.051712	cloud-24261	OUT OF MEMORY	189.590343818	109.5890137880051	15000.051712	cloud-23982
eca-rers2012/Problem08_label39.yml	true	OUT OF MEMORY	117.462511744	67.53536549000273	15000.174592	cloud-23939	OUT OF MEMORY	126.287459166	72.34190651201061	15000.166400	cloud-23941	OUT OF MEMORY	117.775813719	66.5584107159957	15000.178688	cloud-23944	OUT OF MEMORY	126.930238627	71.88050942600239	15000.395776	cloud-23943
eca-rers2012/Problem08_label40.yml	true	OUT OF MEMORY	129.314152281	73.60851532299966	15000.408064	cloud-23944	OUT OF MEMORY	135.979356471	74.79198749100033	15000.047616	cloud-24261	OUT OF MEMORY	124.338882274	70.28512409900213	15000.178688	cloud-23939	OUT OF MEMORY	141.829767458	79.73558693099767	15000.174592	cloud-23941
eca-rers2012/Problem08_label41.yml	true	OUT OF MEMORY	152.906243982	86.28847991799921	15000.047616	cloud-23979	OUT OF MEMORY	153.018122736	85.58673524799815	15000.039424	cloud-23933	OUT OF MEMORY	133.141537677	74.54837863799912	15000.399872	cloud-23942	OUT OF MEMORY	157.823040158	88.37096709801699	15000.055808	cloud-23979
eca-rers2012/Problem08_label42.yml	true	OUT OF MEMORY	119.904124177	67.7400496299997	15000.170496	cloud-23940	OUT OF MEMORY	143.538175734	80.15940577599395	15000.309760	cloud-24261	OUT OF MEMORY	119.765453955	68.26761719299975	15000.424448	cloud-23943	OUT OF MEMORY	181.425615166	100.17621997799142	15000.231936	cloud-23938
eca-rers2012/Problem08_label43.yml	false	OUT OF MEMORY	162.414880201	90.35945587999959	15000.043520	cloud-24259	OUT OF MEMORY	115.223922747	65.80092602600052	15000.166400	cloud-23943	OUT OF MEMORY	137.678730674	76.8675719219973	15000.055808	cloud-24261	OUT OF MEMORY	123.512698135	70.14512695497251	15000.174592	cloud-23943
eca-rers2012/Problem08_label44.yml	true	OUT OF MEMORY	120.346374508	68.79004776100192	15000.170496	cloud-23943	OUT OF MEMORY	112.819014523	64.63513424800476	15000.166400	cloud-23943	OUT OF MEMORY	181.552201838	100.767856583	15000.051712	cloud-23933	OUT OF MEMORY	116.279773459	66.19495096197352	15000.158208	cloud-23944
eca-rers2012/Problem08_label45.yml	true	OUT OF MEMORY	148.46975834	82.40192546300023	15000.047616	cloud-23933	OUT OF MEMORY	171.437553568	95.73610216000088	15000.264704	cloud-24276	OUT OF MEMORY	198.415176658	115.84025100799772	15000.268800	cloud-24259	OUT OF MEMORY	174.784105097	98.16795486400952	15000.055808	cloud-23933
eca-rers2012/Problem08_label46.yml	false	OUT OF MEMORY	162.541590747	92.61069132899866	15000.043520	cloud-24259	OUT OF MEMORY	130.573089635	74.78818270898773	15000.166400	cloud-23941	OUT OF MEMORY	145.06408815	80.70426330799819	15000.055808	cloud-24261	OUT OF MEMORY	169.724338681	94.69286687299609	15000.047616	cloud-23933
eca-rers2012/Problem08_label47.yml	true	OUT OF MEMORY	148.503215489	82.9728791790003	15000.039424	cloud-23979	OUT OF MEMORY	174.697629353	98.52447431099426	15000.195072	cloud-24261	OUT OF MEMORY	120.69988445	68.53878693700244	15000.178688	cloud-23942	OUT OF MEMORY	150.21069126	84.34960923000472	15000.301568	cloud-23933
eca-rers2012/Problem08_label48.yml	false	OUT OF MEMORY	138.157522269	77.88047667699993	15000.170496	cloud-23941	OUT OF MEMORY	128.175578091	73.27091002301313	15000.162304	cloud-23941	OUT OF MEMORY	118.630594489	67.21786151800188	15000.178688	cloud-23939	OUT OF MEMORY	161.78754577	92.30076433101203	15000.051712	cloud-23938
eca-rers2012/Problem08_label49.yml	false	OUT OF MEMORY	131.687192266	74.73020177800026	15000.170496	cloud-23944	OUT OF MEMORY	176.100154088	101.02591850000317	15000.260608	cloud-23979	OUT OF MEMORY	138.161665661	78.39436199399643	15000.281088	cloud-23979	OUT OF MEMORY	134.345373109	75.82425574600347	15000.174592	cloud-23939
eca-rers2012/Problem08_label50.yml	false	OUT OF MEMORY	188.804267636	110.14403479199973	15000.047616	cloud-24259	OUT OF MEMORY	144.183193511	80.53097194300062	15000.035328	cloud-23933	OUT OF MEMORY	131.390228156	74.78575441500288	15000.170496	cloud-23941	OUT OF MEMORY	118.417450425	67.36472188902553	15000.174592	cloud-23944
eca-rers2012/Problem08_label51.yml	false	OUT OF MEMORY	144.357310813	80.73500358800084	15000.301568	cloud-23979	OUT OF MEMORY	126.222953382	71.99845763502526	15000.170496	cloud-23942	OUT OF MEMORY	112.677074498	64.61699608399067	15000.178688	cloud-23943	OUT OF MEMORY	173.493304029	101.77791323701967	15000.043520	cloud-23980
eca-rers2012/Problem08_label52.yml	true	OUT OF MEMORY	144.012101229	81.25231716300004	15000.170496	cloud-23941	OUT OF MEMORY	133.800268728	75.1214552809979	15000.166400	cloud-23939	OUT OF MEMORY	143.874072335	80.56063323700073	15000.055808	cloud-24261	OUT OF MEMORY	124.045571498	70.3379641190113	15000.174592	cloud-23942
eca-rers2012/Problem08_label53.yml	true	OUT OF MEMORY	150.253776352	83.9937826559999	15000.043520	cloud-24259	OUT OF MEMORY	156.665821204	86.7435896370007	15000.039424	cloud-24276	OUT OF MEMORY	126.240321929	72.34191281699896	15000.403968	cloud-23941	OUT OF MEMORY	163.034298723	90.62485283400747	15000.051712	cloud-23933
eca-rers2012/Problem08_label54.yml	true	OUT OF MEMORY	143.225598913	80.80114041099841	15000.043520	cloud-24259	OUT OF MEMORY	169.1687954	95.79982700999972	15000.039424	cloud-23979	OUT OF MEMORY	166.515357409	94.49203995599964	15000.047616	cloud-23933	OUT OF MEMORY	166.000329127	96.10815888398793	15000.186880	cloud-23980
eca-rers2012/Problem08_label55.yml	false	OUT OF MEMORY	125.42897949	71.35987478699826	15000.170496	cloud-23943	OUT OF MEMORY	171.564355657	100.77922244799993	15000.047616	cloud-23979	OUT OF MEMORY	146.703923094	81.8174700189993	15000.055808	cloud-24261	OUT OF MEMORY	168.901144041	98.70722292800201	15000.043520	cloud-23980
eca-rers2012/Problem08_label56.yml	true	OUT OF MEMORY	171.994626391	97.43015926000044	15000.047616	cloud-23979	OUT OF MEMORY	150.287283802	84.17837367500033	15000.047616	cloud-23979	OUT OF MEMORY	141.441769619	79.63320169800136	15000.055808	cloud-24261	OUT OF MEMORY	130.414377104	73.70361028998741	15000.383488	cloud-23939
